tweet-id,class
38620,NewYork
38621,NewYork
38622,Georgia
38623,NewYork
38624,NewYork
38625,NewYork
38626,Georgia
38627,NewYork
38628,NewYork
38629,NewYork
38630,NewYork
38631,NewYork
38632,NewYork
38633,NewYork
38634,NewYork
38635,NewYork
38636,NewYork
38637,NewYork
38638,NewYork
38639,NewYork
38640,Georgia
38641,NewYork
38642,NewYork
38643,NewYork
38644,Georgia
38645,NewYork
38646,California
38647,NewYork
38648,NewYork
38649,NewYork
38650,NewYork
38651,NewYork
38652,NewYork
38653,California
38654,California
38655,NewYork
38656,California
38657,NewYork
38658,NewYork
38659,NewYork
38660,California
38661,NewYork
38662,NewYork
38663,Georgia
38664,California
38665,NewYork
38666,NewYork
38667,NewYork
38668,NewYork
38669,California
38670,NewYork
38671,Georgia
38672,NewYork
38673,NewYork
38674,NewYork
38675,NewYork
38676,NewYork
38677,NewYork
38678,NewYork
38679,NewYork
38680,NewYork
38681,NewYork
38682,NewYork
38683,NewYork
38684,NewYork
38685,NewYork
38686,NewYork
38687,NewYork
38688,NewYork
38689,NewYork
38690,NewYork
38691,NewYork
38692,NewYork
38693,NewYork
38694,NewYork
38695,NewYork
38696,NewYork
38697,California
38698,NewYork
38699,Georgia
38700,Georgia
38701,California
38702,NewYork
38703,NewYork
38704,California
38705,NewYork
38706,NewYork
38707,NewYork
38708,NewYork
38709,NewYork
38710,NewYork
38711,NewYork
38712,NewYork
38713,NewYork
38773,NewYork
38774,NewYork
38775,Georgia
38776,NewYork
38777,NewYork
38778,NewYork
38779,NewYork
38780,NewYork
38781,California
38782,NewYork
38783,NewYork
38784,NewYork
38785,NewYork
38786,NewYork
38787,NewYork
38788,NewYork
38789,NewYork
38790,NewYork
38791,California
38792,NewYork
38908,NewYork
38909,NewYork
38910,NewYork
38911,NewYork
38912,NewYork
38913,Georgia
38914,NewYork
38915,NewYork
38916,NewYork
38917,NewYork
38918,California
38919,NewYork
38920,Georgia
38921,NewYork
38922,NewYork
38923,NewYork
38924,California
38925,NewYork
38926,NewYork
38927,NewYork
38928,NewYork
38929,NewYork
38930,NewYork
38931,NewYork
38932,NewYork
38933,NewYork
38934,NewYork
38935,NewYork
38936,NewYork
38937,NewYork
38938,Georgia
38939,NewYork
38940,NewYork
38941,Georgia
38942,Georgia
38943,NewYork
38944,NewYork
38945,Georgia
38946,NewYork
38947,NewYork
38948,NewYork
38949,NewYork
38950,NewYork
39106,Georgia
39107,NewYork
39108,NewYork
39109,NewYork
39110,NewYork
39111,NewYork
39112,NewYork
39113,NewYork
39114,NewYork
39115,NewYork
39116,Georgia
39117,NewYork
39118,Georgia
39119,California
39120,NewYork
39121,NewYork
39122,NewYork
39123,NewYork
39124,NewYork
39125,NewYork
39126,NewYork
39127,Georgia
39128,NewYork
39129,Georgia
39130,NewYork
39131,NewYork
39132,NewYork
39133,NewYork
39134,NewYork
39135,NewYork
39136,Georgia
39137,NewYork
39138,NewYork
39139,NewYork
39140,NewYork
39141,California
39142,NewYork
39143,NewYork
39144,NewYork
39145,NewYork
39146,Georgia
39147,California
39148,NewYork
39149,Georgia
39150,Georgia
39151,NewYork
39152,NewYork
39153,NewYork
39154,NewYork
39155,NewYork
39156,NewYork
39157,NewYork
39158,Georgia
39159,NewYork
39160,NewYork
39293,NewYork
39294,Georgia
39295,California
39296,NewYork
39297,NewYork
39298,California
39299,California
39300,California
39301,Georgia
39302,California
39303,NewYork
39304,California
39305,California
39306,NewYork
39307,California
39308,California
39309,California
39310,Georgia
39311,California
39312,NewYork
39313,California
39314,NewYork
39315,California
39316,NewYork
39317,California
39318,California
39319,NewYork
39320,NewYork
39321,California
39322,California
39323,California
39324,Georgia
39325,NewYork
39442,NewYork
39443,Georgia
39444,Georgia
39445,California
39446,NewYork
39447,NewYork
39448,Georgia
39449,California
39450,Georgia
39451,NewYork
39452,Georgia
39453,Georgia
39454,NewYork
39455,California
39456,NewYork
39457,California
39458,Georgia
39459,Georgia
39460,NewYork
39461,NewYork
39462,NewYork
39463,Georgia
39464,NewYork
39465,Georgia
39466,Georgia
39467,Georgia
39468,NewYork
39469,NewYork
39470,Georgia
39471,NewYork
39472,NewYork
39473,Georgia
39474,Georgia
39475,Georgia
39476,Georgia
39477,NewYork
39478,NewYork
39479,Georgia
39480,Georgia
39481,Georgia
39482,NewYork
39483,NewYork
39484,NewYork
39485,Georgia
39486,Georgia
39487,Georgia
39488,NewYork
39489,Georgia
39490,NewYork
39491,Georgia
39492,Georgia
39493,NewYork
39494,NewYork
39495,California
39496,NewYork
39497,Georgia
39498,Georgia
39499,Georgia
39500,Georgia
39501,Georgia
39502,Georgia
39503,Georgia
39504,NewYork
39505,Georgia
39506,California
39507,Georgia
39508,Georgia
39509,NewYork
39510,Georgia
39511,California
39512,Georgia
39513,Georgia
39514,California
39515,Georgia
39516,California
39517,NewYork
39518,California
39519,NewYork
39520,NewYork
39521,Georgia
39522,Georgia
39523,NewYork
39524,NewYork
39525,NewYork
39526,Georgia
39527,Georgia
39528,California
39529,NewYork
39530,Georgia
39531,NewYork
39532,California
39533,NewYork
39534,Georgia
39535,NewYork
39536,Georgia
39537,Georgia
39538,Georgia
39539,Georgia
39540,NewYork
39541,NewYork
39542,Georgia
39543,Georgia
39544,NewYork
39545,California
39546,NewYork
39547,Georgia
39548,NewYork
39549,Georgia
39550,NewYork
39551,Georgia
39552,NewYork
39553,Georgia
39554,Georgia
39555,NewYork
39556,Georgia
39557,NewYork
39558,NewYork
39559,NewYork
39560,NewYork
39561,Georgia
39562,NewYork
39563,NewYork
39564,NewYork
39565,NewYork
39566,NewYork
39567,NewYork
39568,NewYork
39569,NewYork
39570,NewYork
39571,NewYork
39572,NewYork
39573,NewYork
39574,Georgia
39575,NewYork
39576,NewYork
39577,NewYork
39578,NewYork
39579,NewYork
39580,NewYork
39581,NewYork
39582,NewYork
39583,NewYork
39584,Georgia
39585,NewYork
39586,NewYork
39587,NewYork
39588,NewYork
39589,NewYork
39590,NewYork
39591,NewYork
39592,Georgia
39593,Georgia
39594,NewYork
39595,NewYork
39596,Georgia
39597,NewYork
39598,NewYork
39599,Georgia
39600,NewYork
39601,Georgia
39602,NewYork
39603,NewYork
39604,NewYork
39605,NewYork
39606,NewYork
39607,Georgia
39608,NewYork
39609,NewYork
39610,NewYork
39611,NewYork
39612,NewYork
39613,NewYork
39614,NewYork
39615,NewYork
39616,NewYork
39617,NewYork
39618,NewYork
39619,NewYork
39620,NewYork
39621,Georgia
39622,NewYork
39623,NewYork
39624,NewYork
39625,NewYork
39626,NewYork
39627,NewYork
39628,NewYork
39629,NewYork
39630,NewYork
39631,NewYork
39632,NewYork
39633,NewYork
39634,NewYork
39635,NewYork
39636,NewYork
39683,California
39684,Georgia
39685,NewYork
39686,NewYork
39687,NewYork
39688,NewYork
39689,NewYork
39690,NewYork
39691,Georgia
39692,California
39693,California
39694,NewYork
39695,NewYork
39696,NewYork
39697,NewYork
39698,NewYork
39699,NewYork
39700,California
39701,NewYork
39702,NewYork
39703,NewYork
39787,NewYork
39788,NewYork
39789,NewYork
39790,NewYork
39791,NewYork
39792,NewYork
39793,NewYork
39794,NewYork
39795,NewYork
39796,NewYork
39797,NewYork
39798,NewYork
39799,NewYork
39800,NewYork
39801,NewYork
39802,NewYork
39803,NewYork
39804,NewYork
39805,NewYork
39806,California
39807,NewYork
39808,California
39809,NewYork
39810,NewYork
39811,NewYork
39812,NewYork
39813,NewYork
39814,NewYork
39815,NewYork
39843,NewYork
39844,NewYork
39845,NewYork
39846,NewYork
39847,NewYork
39848,NewYork
39849,NewYork
39850,NewYork
39851,NewYork
39852,California
39853,NewYork
39854,NewYork
39855,NewYork
39856,NewYork
39857,NewYork
39858,NewYork
39859,NewYork
39860,NewYork
39861,NewYork
39862,NewYork
39863,NewYork
39864,NewYork
39865,NewYork
39866,NewYork
39867,NewYork
39868,NewYork
39869,California
39870,NewYork
39871,NewYork
39872,NewYork
39873,NewYork
39874,California
39875,NewYork
39876,NewYork
39877,NewYork
39878,NewYork
39879,NewYork
39880,NewYork
39881,NewYork
39882,NewYork
39883,NewYork
39884,NewYork
39885,NewYork
39886,NewYork
39887,NewYork
39888,NewYork
39889,NewYork
39890,NewYork
39891,Georgia
39892,NewYork
39893,NewYork
39894,NewYork
39895,NewYork
39896,NewYork
39897,California
39898,NewYork
39899,NewYork
39900,NewYork
39901,NewYork
39902,NewYork
39903,NewYork
39904,NewYork
39905,NewYork
39906,Georgia
39907,NewYork
39908,NewYork
39909,NewYork
39910,NewYork
39911,NewYork
39912,NewYork
39913,NewYork
39914,NewYork
39915,NewYork
39916,Georgia
39917,NewYork
39918,NewYork
39919,NewYork
39920,NewYork
39921,NewYork
39922,NewYork
39923,NewYork
39924,NewYork
39925,NewYork
39926,California
39927,NewYork
39928,NewYork
40113,California
40114,NewYork
40115,NewYork
40116,NewYork
40117,California
40118,California
40119,California
40120,Georgia
40121,NewYork
40122,California
40123,NewYork
40124,California
40125,NewYork
40126,NewYork
40127,NewYork
40128,NewYork
40129,NewYork
40130,California
40131,California
40132,California
40133,Georgia
40134,California
40135,NewYork
40136,NewYork
40137,NewYork
40279,California
40280,NewYork
40281,NewYork
40282,NewYork
40283,California
40284,NewYork
40285,California
40286,NewYork
40287,NewYork
40288,NewYork
40289,California
40290,NewYork
40291,NewYork
40292,NewYork
40293,California
40294,NewYork
40295,Georgia
40296,NewYork
40297,California
40298,California
40299,California
40300,California
40301,California
40302,NewYork
40303,California
40304,NewYork
40305,California
40306,Georgia
40307,Georgia
40308,California
40309,California
40310,California
40311,California
40312,California
40313,California
40314,Georgia
40315,NewYork
40316,NewYork
40317,NewYork
40318,NewYork
40319,California
40320,NewYork
40321,California
40322,NewYork
40323,NewYork
40324,NewYork
40325,NewYork
40326,California
40327,California
40328,California
40329,NewYork
40330,NewYork
40331,NewYork
40332,NewYork
40333,NewYork
40334,NewYork
40335,NewYork
40336,NewYork
40337,California
40338,NewYork
40339,NewYork
40340,NewYork
40399,Georgia
40400,NewYork
40401,NewYork
40402,NewYork
40403,NewYork
40404,NewYork
40405,NewYork
40406,NewYork
40407,Georgia
40408,NewYork
40409,NewYork
40410,NewYork
40411,NewYork
40412,NewYork
40413,NewYork
40414,Georgia
40415,NewYork
40416,NewYork
40417,NewYork
40418,Georgia
40419,NewYork
40420,NewYork
40421,NewYork
40422,NewYork
40423,NewYork
40424,NewYork
40425,Georgia
40426,NewYork
40427,Georgia
40428,NewYork
40429,NewYork
40430,NewYork
40431,Georgia
40432,Georgia
40433,Georgia
40434,NewYork
40435,California
40436,NewYork
40437,California
40438,NewYork
40439,NewYork
40440,NewYork
40441,Georgia
40442,NewYork
40443,Georgia
40444,Georgia
40445,NewYork
40446,NewYork
40447,NewYork
40448,Georgia
40449,NewYork
40450,California
40451,Georgia
40452,NewYork
40453,California
40454,NewYork
40455,NewYork
40456,Georgia
40457,NewYork
40458,California
40459,Georgia
40460,Georgia
40461,NewYork
40462,NewYork
40463,Georgia
40464,NewYork
40465,NewYork
40466,Georgia
40467,NewYork
40468,Georgia
40469,Georgia
40470,NewYork
40471,Georgia
40472,Georgia
40473,Georgia
40474,California
40475,NewYork
40476,NewYork
40477,NewYork
40478,NewYork
40479,NewYork
40480,Georgia
40481,NewYork
40482,NewYork
40483,NewYork
40484,NewYork
40485,NewYork
40486,NewYork
40487,NewYork
40488,NewYork
40489,NewYork
40490,NewYork
40491,NewYork
40492,NewYork
40493,California
40494,NewYork
40495,NewYork
40496,NewYork
40497,Georgia
40498,Georgia
40499,NewYork
40500,NewYork
40501,NewYork
40502,NewYork
40503,NewYork
40504,NewYork
40505,NewYork
40506,NewYork
40507,NewYork
40508,NewYork
40509,NewYork
40510,NewYork
40511,NewYork
40512,Georgia
40513,California
40514,NewYork
40515,NewYork
40516,NewYork
40517,NewYork
40518,NewYork
40519,NewYork
40520,NewYork
40521,NewYork
40522,NewYork
40523,NewYork
40524,NewYork
40525,California
40526,California
40527,NewYork
40528,NewYork
40529,NewYork
40530,NewYork
40531,NewYork
40532,NewYork
40533,NewYork
40534,Georgia
40535,NewYork
40536,NewYork
40537,NewYork
40538,NewYork
40539,NewYork
40540,NewYork
40541,NewYork
40542,NewYork
40543,NewYork
40544,NewYork
40545,NewYork
40546,NewYork
40547,NewYork
40548,NewYork
40549,NewYork
40550,NewYork
40551,NewYork
40552,NewYork
40553,NewYork
40554,NewYork
40555,NewYork
40556,NewYork
40557,NewYork
40558,NewYork
40559,NewYork
40560,NewYork
40561,NewYork
40562,NewYork
40563,NewYork
40564,NewYork
40565,NewYork
40566,NewYork
40567,NewYork
40568,NewYork
40569,California
40570,NewYork
40571,NewYork
40572,NewYork
40573,NewYork
40574,NewYork
40575,NewYork
40576,NewYork
40577,NewYork
40578,California
40579,NewYork
40580,NewYork
40581,Georgia
40582,NewYork
40583,NewYork
40584,NewYork
40585,NewYork
40586,NewYork
40587,NewYork
40588,NewYork
40589,California
40590,NewYork
40591,NewYork
40592,NewYork
40593,NewYork
40594,NewYork
40595,NewYork
40596,NewYork
40597,NewYork
40598,NewYork
40599,NewYork
40600,NewYork
40601,NewYork
40602,NewYork
40603,NewYork
40604,NewYork
40605,NewYork
40606,NewYork
40607,NewYork
40608,NewYork
40609,NewYork
40610,NewYork
40611,NewYork
40612,NewYork
40613,NewYork
40614,NewYork
40615,NewYork
40616,NewYork
40617,California
40618,NewYork
40619,NewYork
40620,NewYork
40621,NewYork
40622,California
40623,California
40624,NewYork
40625,NewYork
40626,NewYork
40627,NewYork
40628,NewYork
40629,California
40630,NewYork
40631,NewYork
40632,NewYork
40633,NewYork
40634,NewYork
40635,NewYork
40636,NewYork
40637,NewYork
40638,NewYork
40639,NewYork
40640,California
40641,NewYork
40642,California
40643,NewYork
40644,California
40645,NewYork
40646,Georgia
40647,California
40648,NewYork
40649,California
40650,California
40651,NewYork
40652,NewYork
40653,NewYork
40654,NewYork
40655,Georgia
40656,NewYork
40657,NewYork
40658,California
40659,NewYork
40660,California
40681,NewYork
40682,California
40683,NewYork
40684,California
40685,NewYork
40686,NewYork
40687,NewYork
40688,NewYork
40689,California
40690,NewYork
40691,California
40692,NewYork
40693,California
40694,NewYork
40695,California
40696,NewYork
40697,California
40698,NewYork
40699,NewYork
40700,NewYork
40701,Georgia
40702,NewYork
40703,NewYork
40704,NewYork
40705,NewYork
40706,California
40707,NewYork
40708,NewYork
40709,California
40710,NewYork
40711,NewYork
40712,California
40713,NewYork
40714,NewYork
40715,NewYork
40716,NewYork
40717,NewYork
40718,NewYork
40719,NewYork
40720,NewYork
40721,NewYork
40722,Georgia
40723,NewYork
40724,NewYork
40725,NewYork
40726,NewYork
40727,NewYork
40728,NewYork
40769,NewYork
40770,NewYork
40771,NewYork
40772,NewYork
40773,NewYork
40774,NewYork
40775,NewYork
40776,NewYork
40777,NewYork
40778,NewYork
40779,NewYork
40780,NewYork
40781,NewYork
40782,California
40783,Georgia
40784,NewYork
40785,NewYork
40786,NewYork
40787,NewYork
40788,NewYork
40789,NewYork
40790,Georgia
40791,NewYork
40792,NewYork
40793,NewYork
40794,California
40795,NewYork
40796,NewYork
40797,NewYork
40798,NewYork
40799,NewYork
40800,NewYork
40801,Georgia
40802,NewYork
40803,NewYork
40804,NewYork
40805,NewYork
40806,NewYork
40807,NewYork
40808,NewYork
40809,NewYork
40810,California
40811,NewYork
40812,NewYork
40813,NewYork
40814,NewYork
40815,NewYork
40816,NewYork
40817,NewYork
40818,NewYork
40819,NewYork
40820,NewYork
40821,NewYork
40822,NewYork
40823,NewYork
40824,NewYork
40825,NewYork
40826,NewYork
40827,California
40828,NewYork
40829,NewYork
40830,NewYork
40831,Georgia
40832,NewYork
40833,Georgia
40834,California
40835,NewYork
40836,California
40837,NewYork
40838,NewYork
40839,NewYork
40840,NewYork
40841,NewYork
40842,NewYork
40843,NewYork
40844,NewYork
40845,NewYork
40846,California
40847,NewYork
40848,NewYork
40849,California
40850,California
40851,NewYork
40852,California
40853,NewYork
40854,NewYork
40855,NewYork
40856,California
40857,NewYork
40858,NewYork
40859,Georgia
40860,NewYork
40861,NewYork
40862,NewYork
40863,NewYork
40864,NewYork
40865,NewYork
40866,NewYork
40867,NewYork
40868,NewYork
40869,Georgia
40870,NewYork
40871,NewYork
40872,NewYork
40873,NewYork
40874,NewYork
40875,NewYork
40876,NewYork
40877,NewYork
40878,NewYork
40879,NewYork
40880,NewYork
40881,NewYork
40882,NewYork
40883,NewYork
40884,NewYork
40885,NewYork
40886,NewYork
40887,California
40888,NewYork
40889,California
40890,NewYork
40891,NewYork
40892,NewYork
40893,California
40915,NewYork
40916,NewYork
40917,NewYork
40918,NewYork
40919,California
40920,California
40921,NewYork
40922,NewYork
40923,NewYork
40924,NewYork
40925,NewYork
40926,NewYork
40927,NewYork
40928,California
40929,NewYork
40930,NewYork
40931,California
40932,California
40933,NewYork
40934,NewYork
40935,NewYork
40936,NewYork
40937,NewYork
40938,NewYork
40939,NewYork
40940,NewYork
40941,NewYork
40942,California
40943,NewYork
40944,NewYork
40945,California
40946,NewYork
40947,NewYork
40948,NewYork
40949,NewYork
40950,NewYork
40951,NewYork
40952,NewYork
40953,NewYork
40954,NewYork
40955,NewYork
40956,California
40957,NewYork
40958,California
40959,NewYork
40960,NewYork
40961,NewYork
40962,NewYork
40963,NewYork
40964,NewYork
40965,NewYork
40966,NewYork
40967,NewYork
40968,NewYork
40969,NewYork
40970,NewYork
40971,NewYork
40972,NewYork
40973,NewYork
40974,NewYork
40975,NewYork
40976,NewYork
40977,NewYork
40978,NewYork
40979,NewYork
40980,NewYork
40981,NewYork
40982,NewYork
40983,NewYork
40984,NewYork
40985,Georgia
40986,NewYork
40987,NewYork
40988,NewYork
40989,California
40990,NewYork
40991,NewYork
40992,NewYork
40993,NewYork
40994,NewYork
40995,NewYork
40996,NewYork
40997,NewYork
40998,NewYork
40999,NewYork
41000,NewYork
41001,NewYork
41002,NewYork
41003,NewYork
41004,NewYork
41005,NewYork
41006,NewYork
41007,NewYork
41008,NewYork
41009,NewYork
41010,NewYork
41011,NewYork
41012,NewYork
41013,NewYork
41014,NewYork
41015,NewYork
41016,NewYork
41017,NewYork
41018,NewYork
41019,NewYork
41020,NewYork
41021,NewYork
41022,NewYork
41023,NewYork
41024,NewYork
41025,NewYork
41026,NewYork
41027,NewYork
41028,NewYork
41029,NewYork
41030,NewYork
41070,NewYork
41071,NewYork
41072,NewYork
41073,NewYork
41074,Georgia
41075,NewYork
41076,NewYork
41077,NewYork
41078,NewYork
41079,NewYork
41080,NewYork
41081,NewYork
41082,NewYork
41083,NewYork
41084,NewYork
41085,NewYork
41086,NewYork
41087,NewYork
41088,California
41089,Georgia
41090,California
41091,NewYork
41092,NewYork
41093,NewYork
41094,NewYork
41095,NewYork
41096,NewYork
41097,California
41098,NewYork
41099,NewYork
41100,NewYork
41101,NewYork
41102,NewYork
41103,NewYork
41104,NewYork
41105,NewYork
41106,NewYork
41107,NewYork
41108,NewYork
41109,NewYork
41110,NewYork
41111,NewYork
41112,NewYork
41113,NewYork
41114,NewYork
41115,NewYork
41116,NewYork
41117,California
41118,NewYork
41119,California
41120,NewYork
41121,NewYork
41122,NewYork
41123,NewYork
41124,NewYork
41125,NewYork
41126,NewYork
41127,Georgia
41128,NewYork
41129,NewYork
41130,NewYork
41131,NewYork
41132,NewYork
41133,NewYork
41134,NewYork
41135,NewYork
41136,NewYork
41137,NewYork
41138,NewYork
41139,NewYork
41140,NewYork
41141,NewYork
41142,NewYork
41143,NewYork
41144,Georgia
41145,NewYork
41146,NewYork
41147,Georgia
41148,California
41149,NewYork
41150,NewYork
41151,NewYork
41152,NewYork
41153,NewYork
41154,NewYork
41155,Georgia
41156,NewYork
41157,NewYork
41158,NewYork
41159,NewYork
41160,NewYork
41161,NewYork
41162,NewYork
41163,NewYork
41164,NewYork
41165,NewYork
41166,NewYork
41167,NewYork
41168,NewYork
41169,NewYork
41170,NewYork
41171,NewYork
41172,NewYork
41173,NewYork
41308,NewYork
41309,NewYork
41310,NewYork
41311,NewYork
41312,California
41313,NewYork
41314,NewYork
41315,NewYork
41316,NewYork
41317,NewYork
41318,NewYork
41319,NewYork
41320,NewYork
41321,NewYork
41322,NewYork
41323,NewYork
41324,NewYork
41325,NewYork
41326,NewYork
41327,NewYork
41328,NewYork
41329,NewYork
41330,NewYork
41331,NewYork
41332,NewYork
41333,NewYork
41334,NewYork
41335,NewYork
41336,NewYork
41337,NewYork
41338,NewYork
41339,NewYork
41340,NewYork
41341,NewYork
41342,NewYork
41343,NewYork
41344,NewYork
41345,NewYork
41346,NewYork
41347,NewYork
41348,NewYork
41349,NewYork
41350,NewYork
41351,NewYork
41352,NewYork
41353,NewYork
41354,NewYork
41355,NewYork
41356,NewYork
41357,NewYork
41358,NewYork
41359,NewYork
41360,NewYork
41361,NewYork
41362,NewYork
41363,NewYork
41364,NewYork
41365,NewYork
41366,NewYork
41367,NewYork
41368,NewYork
41369,NewYork
41370,NewYork
41371,NewYork
41372,NewYork
41373,NewYork
41374,NewYork
41375,NewYork
41376,NewYork
41377,NewYork
41378,NewYork
41379,NewYork
41380,NewYork
41381,NewYork
41382,NewYork
41383,NewYork
41384,NewYork
41385,NewYork
41386,NewYork
41387,NewYork
41388,NewYork
41389,NewYork
41390,Georgia
41391,NewYork
41392,NewYork
41393,NewYork
41394,NewYork
41395,NewYork
41396,NewYork
41397,NewYork
41398,NewYork
41399,NewYork
41400,NewYork
41401,NewYork
41402,NewYork
41403,NewYork
41404,NewYork
41405,NewYork
41406,NewYork
41407,NewYork
41408,NewYork
41409,NewYork
41410,NewYork
41411,NewYork
41412,NewYork
41413,NewYork
41414,NewYork
41415,NewYork
41416,NewYork
41417,NewYork
41418,NewYork
41419,NewYork
41420,NewYork
41421,NewYork
41422,NewYork
41423,NewYork
41424,NewYork
41425,NewYork
41426,NewYork
41427,NewYork
41428,NewYork
41429,California
41430,NewYork
41431,NewYork
41432,NewYork
41433,NewYork
41434,California
41435,NewYork
41436,NewYork
41437,California
41438,NewYork
41439,Georgia
41440,California
41441,NewYork
41442,NewYork
41443,NewYork
41444,Georgia
41445,NewYork
41446,NewYork
41447,NewYork
41448,NewYork
41449,NewYork
41450,NewYork
41451,California
41497,NewYork
41498,NewYork
41499,NewYork
41500,NewYork
41501,NewYork
41502,NewYork
41503,Georgia
41504,NewYork
41505,NewYork
41506,NewYork
41507,NewYork
41508,NewYork
41509,NewYork
41510,NewYork
41511,NewYork
41512,NewYork
41513,NewYork
41514,NewYork
41515,NewYork
41516,NewYork
41517,NewYork
41518,NewYork
41519,NewYork
41520,NewYork
41521,NewYork
41522,NewYork
41523,NewYork
41524,Georgia
41525,NewYork
41526,NewYork
41527,California
41528,NewYork
41529,Georgia
41530,NewYork
41531,California
41532,NewYork
41533,NewYork
41534,NewYork
41535,NewYork
41536,NewYork
41537,NewYork
41538,NewYork
41539,NewYork
41540,NewYork
41541,NewYork
41542,NewYork
41543,NewYork
41594,California
41595,NewYork
41596,NewYork
41597,NewYork
41598,NewYork
41599,NewYork
41600,NewYork
41601,NewYork
41602,NewYork
41603,NewYork
41604,NewYork
41605,NewYork
41606,NewYork
41607,NewYork
41608,NewYork
41609,NewYork
41610,NewYork
41611,California
41612,NewYork
41613,NewYork
41614,NewYork
41615,NewYork
41616,NewYork
41617,NewYork
41618,NewYork
41619,NewYork
41620,NewYork
41621,NewYork
41622,NewYork
41623,NewYork
41624,NewYork
41625,NewYork
41626,California
41627,NewYork
41628,NewYork
41629,NewYork
41630,NewYork
41631,NewYork
41632,NewYork
41633,NewYork
41634,NewYork
41635,NewYork
41636,NewYork
41637,NewYork
41638,NewYork
41639,NewYork
41640,NewYork
41641,NewYork
41642,NewYork
41643,NewYork
41644,NewYork
41645,NewYork
41646,California
41647,NewYork
41648,NewYork
41649,NewYork
41650,NewYork
41651,NewYork
41652,NewYork
41653,NewYork
41654,NewYork
41655,NewYork
41656,NewYork
41657,NewYork
41658,NewYork
41659,NewYork
41660,NewYork
41661,NewYork
41662,NewYork
41663,NewYork
41664,NewYork
41665,NewYork
41666,NewYork
41667,NewYork
41668,NewYork
41669,NewYork
41670,NewYork
41671,NewYork
41672,NewYork
41673,NewYork
41674,NewYork
41675,NewYork
41676,NewYork
41677,NewYork
41678,NewYork
41679,NewYork
41680,NewYork
41681,NewYork
41682,NewYork
41683,NewYork
41684,NewYork
41685,NewYork
41686,NewYork
41687,NewYork
41688,California
41689,NewYork
41690,NewYork
41691,NewYork
41692,NewYork
41693,NewYork
41694,NewYork
41695,California
41696,California
41697,California
41698,NewYork
41699,NewYork
41700,NewYork
41701,California
41702,NewYork
41703,NewYork
41704,NewYork
41705,California
41706,California
41707,NewYork
41708,NewYork
41709,NewYork
41710,NewYork
41711,NewYork
41712,NewYork
41713,California
41714,NewYork
41715,NewYork
41716,California
41717,California
41718,NewYork
41719,NewYork
41720,NewYork
41721,California
41722,California
41723,NewYork
41724,NewYork
41725,California
41726,NewYork
41727,NewYork
41728,NewYork
41729,Georgia
41773,NewYork
41774,NewYork
41775,NewYork
41776,California
41777,NewYork
41778,California
41779,NewYork
41780,California
41781,California
41782,NewYork
41783,NewYork
41784,California
41785,NewYork
41786,NewYork
41787,NewYork
41788,California
41789,NewYork
41790,NewYork
41791,NewYork
41792,NewYork
41793,NewYork
41794,California
41795,California
41796,NewYork
41797,NewYork
41798,NewYork
41799,NewYork
41800,Georgia
41801,NewYork
41802,NewYork
41803,NewYork
41804,California
41805,California
41806,California
41807,NewYork
41808,NewYork
41809,NewYork
41810,NewYork
41811,NewYork
41812,NewYork
41813,California
41814,NewYork
41815,NewYork
41816,NewYork
41817,California
41818,California
41819,California
41820,California
41821,NewYork
41822,NewYork
41823,California
41824,California
41825,Georgia
41826,NewYork
41827,NewYork
41828,NewYork
41829,NewYork
41830,California
41831,California
41832,NewYork
41833,NewYork
41878,Georgia
41879,NewYork
41880,California
41881,NewYork
41882,NewYork
41883,NewYork
41884,NewYork
41885,California
41886,NewYork
41887,NewYork
41888,NewYork
41889,California
41890,NewYork
41891,California
41892,California
41893,NewYork
41894,NewYork
41895,NewYork
41896,NewYork
41897,NewYork
41898,California
41899,NewYork
41900,NewYork
41901,NewYork
41902,NewYork
41903,California
41904,NewYork
41905,California
41906,NewYork
41907,NewYork
41908,NewYork
41909,California
41910,NewYork
41911,NewYork
41912,California
41913,NewYork
41914,NewYork
41915,NewYork
41916,NewYork
41917,California
41918,NewYork
41919,NewYork
41920,California
41921,California
41922,NewYork
41923,California
41924,NewYork
41925,California
41926,NewYork
41927,California
41928,California
41929,NewYork
41930,NewYork
41931,NewYork
41932,California
41933,California
41934,California
41935,NewYork
41936,California
41937,NewYork
41938,California
41939,NewYork
41940,NewYork
41941,NewYork
41942,NewYork
41943,NewYork
41944,NewYork
41945,NewYork
41946,NewYork
41947,NewYork
41948,Georgia
41949,NewYork
41950,NewYork
41951,NewYork
41952,NewYork
41953,NewYork
41954,NewYork
41955,NewYork
41956,NewYork
41957,NewYork
41958,NewYork
41959,NewYork
41960,NewYork
41961,NewYork
41962,NewYork
41963,Georgia
41964,NewYork
41965,NewYork
41966,NewYork
41967,NewYork
41968,NewYork
41969,NewYork
41970,NewYork
41971,NewYork
41972,NewYork
41973,NewYork
41974,NewYork
41975,NewYork
41976,NewYork
41977,NewYork
41978,NewYork
41979,NewYork
41980,NewYork
41981,NewYork
41982,NewYork
41983,NewYork
41984,NewYork
41985,NewYork
41986,Georgia
41987,NewYork
42024,NewYork
42025,NewYork
42026,NewYork
42027,NewYork
42028,California
42029,NewYork
42030,California
42031,NewYork
42032,NewYork
42033,NewYork
42034,NewYork
42035,NewYork
42036,Georgia
42037,NewYork
42038,NewYork
42039,NewYork
42040,NewYork
42041,NewYork
