@relation 'twitter-loc-most200-weka.filters.unsupervised.attribute.Remove-R2_predicted-weka.filters.unsupervised.attribute.Remove-R2-202,204'

@attribute tweet-id numeric
@attribute 'predicted class' {NewYork,California,Georgia}

@data
43617,NewYork
43618,NewYork
43619,NewYork
43620,NewYork
43621,NewYork
43622,NewYork
43623,NewYork
43624,NewYork
43625,NewYork
43626,NewYork
43627,NewYork
43628,NewYork
43629,NewYork
43630,NewYork
43631,NewYork
43632,NewYork
43633,NewYork
43634,NewYork
43635,NewYork
43636,NewYork
43637,NewYork
43638,NewYork
43639,Georgia
43640,NewYork
43641,NewYork
43642,NewYork
43643,NewYork
43644,NewYork
43645,NewYork
43646,NewYork
43647,NewYork
43648,NewYork
43649,NewYork
43650,NewYork
43651,NewYork
43652,NewYork
43653,NewYork
43654,NewYork
43655,NewYork
43656,NewYork
43657,NewYork
43658,NewYork
43659,NewYork
43660,NewYork
43661,NewYork
43662,NewYork
43663,NewYork
43664,NewYork
43665,NewYork
43666,NewYork
43667,NewYork
43668,NewYork
43669,NewYork
43670,NewYork
43671,NewYork
43672,NewYork
43673,NewYork
43674,NewYork
43675,NewYork
43676,NewYork
43677,NewYork
43678,NewYork
43679,NewYork
43680,NewYork
43681,NewYork
43682,NewYork
43683,NewYork
43684,NewYork
43685,NewYork
43686,NewYork
43687,NewYork
43688,NewYork
43689,California
43690,NewYork
43691,NewYork
43692,NewYork
43693,NewYork
43694,NewYork
43695,NewYork
43696,California
43697,NewYork
43698,NewYork
43699,NewYork
43700,NewYork
43701,NewYork
43702,NewYork
43703,NewYork
43704,NewYork
43705,NewYork
43706,NewYork
43707,NewYork
43728,NewYork
43729,NewYork
43730,California
43731,NewYork
43732,NewYork
43733,California
43734,NewYork
43735,NewYork
43736,California
43737,NewYork
43738,California
43739,Georgia
43740,NewYork
43741,NewYork
43742,NewYork
43743,California
43744,NewYork
43745,NewYork
43746,NewYork
43747,NewYork
43748,NewYork
43749,NewYork
43750,NewYork
43751,NewYork
43752,NewYork
43827,NewYork
43828,NewYork
43829,NewYork
43830,NewYork
43831,NewYork
43832,NewYork
43833,California
43834,NewYork
43835,NewYork
43836,California
43837,Georgia
43838,NewYork
43839,NewYork
43840,NewYork
43841,California
43842,NewYork
43843,NewYork
43844,NewYork
43845,NewYork
43846,NewYork
43847,Georgia
43848,California
43849,NewYork
43850,NewYork
43851,NewYork
43852,Georgia
43853,NewYork
43854,NewYork
43855,NewYork
43856,California
43857,NewYork
43858,NewYork
43859,NewYork
43860,NewYork
43861,NewYork
43862,NewYork
43863,NewYork
43864,NewYork
43865,NewYork
43866,California
43867,California
43868,Georgia
43869,NewYork
43870,NewYork
43871,NewYork
43872,California
43873,Georgia
43874,NewYork
43875,NewYork
43876,NewYork
43877,NewYork
43878,NewYork
43879,NewYork
43880,NewYork
43881,NewYork
43882,NewYork
43883,NewYork
43884,Georgia
43885,NewYork
43886,Georgia
43887,NewYork
43888,NewYork
43889,NewYork
43890,NewYork
43891,California
43892,NewYork
43893,NewYork
43988,NewYork
43989,California
43990,NewYork
43991,NewYork
43992,NewYork
43993,NewYork
43994,Georgia
43995,NewYork
43996,Georgia
43997,NewYork
43998,Georgia
43999,NewYork
44000,NewYork
44001,NewYork
44002,Georgia
44003,NewYork
44004,Georgia
44005,NewYork
44006,NewYork
44007,NewYork
44008,NewYork
44009,NewYork
44010,Georgia
44011,NewYork
44012,NewYork
44013,California
44014,NewYork
44015,NewYork
44016,NewYork
44017,NewYork
44018,NewYork
44041,NewYork
44042,California
44043,NewYork
44044,Georgia
44045,NewYork
44046,NewYork
44047,NewYork
44048,NewYork
44049,NewYork
44050,California
44051,Georgia
44052,NewYork
44053,NewYork
44054,California
44055,NewYork
44056,Georgia
44057,NewYork
44058,NewYork
44059,California
44060,NewYork
44061,NewYork
44062,NewYork
44063,Georgia
44064,Georgia
44065,California
44066,NewYork
44067,Georgia
44068,California
44069,NewYork
44070,NewYork
44071,Georgia
44072,NewYork
44073,NewYork
44074,NewYork
44075,NewYork
44076,NewYork
44077,NewYork
44078,NewYork
44079,NewYork
44080,NewYork
44081,NewYork
44082,NewYork
44083,NewYork
44084,NewYork
44085,NewYork
44086,NewYork
44087,NewYork
44088,NewYork
44089,California
44090,California
44091,NewYork
44092,NewYork
44093,NewYork
44094,NewYork
44095,NewYork
44096,NewYork
44097,California
44098,NewYork
44099,NewYork
44100,NewYork
44101,NewYork
44102,NewYork
44103,NewYork
44104,NewYork
44105,NewYork
44106,NewYork
44107,NewYork
44108,NewYork
44109,NewYork
44110,NewYork
44111,NewYork
44112,NewYork
44113,NewYork
44114,Georgia
44115,NewYork
44116,NewYork
44117,NewYork
44118,NewYork
44119,NewYork
44120,California
44121,NewYork
44122,NewYork
44123,NewYork
44124,NewYork
44125,NewYork
44126,NewYork
44127,NewYork
44128,NewYork
44129,NewYork
44367,NewYork
44368,NewYork
44369,NewYork
44370,NewYork
44371,Georgia
44372,NewYork
44373,NewYork
44374,Georgia
44375,NewYork
44376,California
44377,NewYork
44378,NewYork
44379,NewYork
44380,NewYork
44381,NewYork
44382,NewYork
44383,California
44384,NewYork
44385,NewYork
44386,NewYork
44387,NewYork
44388,NewYork
44389,NewYork
44390,NewYork
44391,NewYork
44392,NewYork
44393,NewYork
44394,NewYork
44395,NewYork
44396,NewYork
44548,Georgia
44549,NewYork
44550,Georgia
44551,NewYork
44552,Georgia
44553,NewYork
44554,California
44555,NewYork
44556,NewYork
44557,NewYork
44558,NewYork
44559,NewYork
44560,NewYork
44561,NewYork
44562,Georgia
44563,NewYork
44564,NewYork
44565,NewYork
44566,Georgia
44567,NewYork
44568,NewYork
44569,NewYork
44570,California
44571,NewYork
44572,NewYork
44573,California
44574,California
44575,California
44576,NewYork
44577,California
44578,NewYork
44579,Georgia
44580,NewYork
44581,California
44582,Georgia
44583,Georgia
44584,California
44585,California
44586,Georgia
44587,NewYork
44588,Georgia
44589,NewYork
44590,Georgia
44591,NewYork
44592,NewYork
44593,Georgia
44594,Georgia
44595,California
44596,NewYork
44597,NewYork
44598,California
44599,NewYork
44600,NewYork
44601,NewYork
44602,NewYork
44603,NewYork
44604,NewYork
44605,NewYork
44606,California
44607,NewYork
44608,NewYork
44609,NewYork
44610,NewYork
44611,Georgia
44612,NewYork
44613,Georgia
44614,NewYork
44615,NewYork
44616,California
44617,California
44618,NewYork
44619,NewYork
44620,NewYork
44621,Georgia
44622,Georgia
44623,Georgia
44624,NewYork
44625,NewYork
44626,California
44627,California
44653,Georgia
44654,Georgia
44655,NewYork
44656,NewYork
44657,NewYork
44658,NewYork
44659,Georgia
44660,NewYork
44661,NewYork
44662,NewYork
44663,NewYork
44664,NewYork
44665,NewYork
44666,Georgia
44667,Georgia
44668,Georgia
44669,NewYork
44670,Georgia
44671,Georgia
44672,NewYork
44673,NewYork
44674,NewYork
44675,NewYork
44676,NewYork
44677,NewYork
44678,NewYork
44679,NewYork
44680,California
44681,NewYork
44682,Georgia
44683,NewYork
44684,NewYork
44685,NewYork
44686,NewYork
44687,Georgia
44688,California
44689,Georgia
44690,NewYork
44781,NewYork
44782,NewYork
44783,NewYork
44784,NewYork
44785,NewYork
44786,NewYork
44787,NewYork
44788,NewYork
44789,NewYork
44790,NewYork
44791,NewYork
44792,NewYork
44793,NewYork
44794,California
44795,NewYork
44796,NewYork
44797,NewYork
44798,NewYork
44799,NewYork
44800,Georgia
44801,NewYork
44802,NewYork
44803,NewYork
44804,NewYork
44805,NewYork
44806,NewYork
44807,NewYork
44808,NewYork
44809,NewYork
44810,California
44811,NewYork
44812,NewYork
44813,NewYork
44814,NewYork
44815,NewYork
44816,NewYork
44817,NewYork
44818,NewYork
44819,NewYork
44820,NewYork
44821,NewYork
44822,NewYork
44823,NewYork
44824,NewYork
44825,NewYork
44826,NewYork
44827,NewYork
44828,NewYork
44829,NewYork
44830,NewYork
44831,NewYork
44832,NewYork
44833,NewYork
44834,NewYork
44835,NewYork
44836,NewYork
44837,NewYork
44838,NewYork
44839,NewYork
44840,NewYork
44841,NewYork
44842,NewYork
44843,NewYork
44844,NewYork
44845,NewYork
44846,NewYork
44847,NewYork
44848,NewYork
44849,NewYork
44850,NewYork
44851,NewYork
44852,NewYork
44853,NewYork
44854,NewYork
44855,NewYork
44856,NewYork
44857,NewYork
44858,NewYork
44859,NewYork
44860,NewYork
44861,Georgia
44862,NewYork
44863,NewYork
44864,NewYork
44865,NewYork
44866,NewYork
44867,NewYork
44868,NewYork
44869,NewYork
44870,NewYork
44871,NewYork
44872,NewYork
44873,NewYork
44874,NewYork
44875,NewYork
44876,NewYork
44877,NewYork
44878,NewYork
44879,NewYork
44880,NewYork
44881,NewYork
44882,NewYork
44935,NewYork
44936,NewYork
44937,NewYork
44938,California
44939,NewYork
44940,NewYork
44941,NewYork
44942,NewYork
44943,NewYork
44944,NewYork
44945,Georgia
44946,NewYork
44947,NewYork
44948,NewYork
44949,Georgia
44950,NewYork
44951,NewYork
44952,NewYork
44953,NewYork
44954,NewYork
44955,Georgia
44956,NewYork
44957,NewYork
44958,NewYork
44959,NewYork
44960,NewYork
44961,NewYork
44962,NewYork
44963,NewYork
44964,NewYork
44965,NewYork
44966,NewYork
44967,NewYork
44968,NewYork
44969,NewYork
44970,NewYork
44971,NewYork
44972,California
44973,NewYork
44974,Georgia
44975,NewYork
44976,NewYork
44977,NewYork
44978,California
44979,NewYork
44980,NewYork
44981,NewYork
44982,NewYork
44983,NewYork
44984,NewYork
44985,NewYork
44986,NewYork
44987,NewYork
44988,NewYork
44989,NewYork
44990,NewYork
44991,NewYork
44992,NewYork
44993,Georgia
44994,NewYork
44995,NewYork
44996,NewYork
44997,NewYork
44998,NewYork
44999,California
45000,NewYork
45001,NewYork
45002,California
45162,NewYork
45163,NewYork
45164,NewYork
45165,NewYork
45166,NewYork
45167,NewYork
45168,NewYork
45169,NewYork
45170,NewYork
45171,NewYork
45172,California
45173,NewYork
45174,NewYork
45175,NewYork
45176,NewYork
45177,NewYork
45178,NewYork
45179,NewYork
45180,NewYork
45181,NewYork
45182,NewYork
45183,NewYork
45184,NewYork
45185,NewYork
45186,NewYork
45187,NewYork
45188,NewYork
45189,Georgia
45190,California
45191,NewYork
45192,NewYork
45193,Georgia
45194,NewYork
45195,NewYork
45196,NewYork
45197,California
45198,NewYork
45199,NewYork
45200,California
45201,NewYork
45202,NewYork
45203,NewYork
45204,NewYork
45205,NewYork
45206,NewYork
45207,NewYork
45208,NewYork
45209,NewYork
45210,NewYork
45211,NewYork
45212,NewYork
45213,Georgia
45214,NewYork
45358,NewYork
45359,NewYork
45360,NewYork
45361,NewYork
45362,Georgia
45363,NewYork
45364,NewYork
45365,NewYork
45366,Georgia
45367,NewYork
45368,NewYork
45369,NewYork
45370,NewYork
45371,NewYork
45372,NewYork
45373,NewYork
45374,NewYork
45375,NewYork
45376,NewYork
45377,NewYork
45378,NewYork
45379,NewYork
45380,NewYork
45381,NewYork
45382,NewYork
45383,NewYork
45384,NewYork
45558,NewYork
45559,NewYork
45560,NewYork
45561,NewYork
45562,NewYork
45563,NewYork
45564,NewYork
45565,NewYork
45566,California
45567,NewYork
45568,NewYork
45569,Georgia
45570,NewYork
45571,NewYork
45572,NewYork
45573,NewYork
45574,NewYork
45575,NewYork
45576,California
45577,NewYork
45578,NewYork
45579,NewYork
45580,Georgia
45581,NewYork
45582,NewYork
45583,NewYork
45584,NewYork
45585,NewYork
45586,Georgia
45587,NewYork
45588,Georgia
45589,NewYork
45590,California
45591,NewYork
45592,NewYork
45593,NewYork
45594,NewYork
45595,NewYork
45596,NewYork
45597,NewYork
45598,Georgia
45599,California
45600,Georgia
45601,NewYork
45602,NewYork
45603,NewYork
45604,NewYork
45605,NewYork
45606,Georgia
45607,NewYork
45608,Georgia
45609,NewYork
45610,California
45611,NewYork
45612,NewYork
45613,NewYork
45614,NewYork
45615,NewYork
45616,NewYork
45617,NewYork
45618,NewYork
45619,NewYork
45620,NewYork
45621,NewYork
45622,NewYork
45623,NewYork
45624,California
45625,NewYork
45626,NewYork
45627,NewYork
45628,NewYork
45629,NewYork
45630,NewYork
45631,NewYork
45632,NewYork
45633,NewYork
45634,NewYork
45635,California
45636,Georgia
45637,NewYork
45638,NewYork
45639,NewYork
45640,NewYork
45641,California
45642,NewYork
45643,NewYork
45644,Georgia
45645,NewYork
45646,NewYork
45647,NewYork
45648,NewYork
45649,NewYork
45650,NewYork
45651,California
45652,NewYork
45653,NewYork
45654,NewYork
45655,NewYork
45656,California
45657,Georgia
45658,NewYork
45659,NewYork
45660,NewYork
45661,NewYork
45662,NewYork
45663,NewYork
45664,NewYork
45665,NewYork
45666,NewYork
45667,NewYork
45668,NewYork
45669,NewYork
45670,NewYork
45671,NewYork
45672,California
45673,NewYork
45674,California
45675,NewYork
45676,NewYork
45677,NewYork
45678,California
45679,NewYork
45680,NewYork
45681,NewYork
45682,NewYork
45683,Georgia
45684,NewYork
45685,NewYork
45686,NewYork
45687,NewYork
45688,NewYork
45689,NewYork
45690,California
45691,NewYork
45692,NewYork
45693,NewYork
45694,NewYork
45695,NewYork
45696,NewYork
45697,NewYork
45698,NewYork
45699,NewYork
45700,NewYork
45701,NewYork
45702,NewYork
45703,NewYork
45704,NewYork
45705,NewYork
45706,NewYork
45707,NewYork
45708,NewYork
45709,NewYork
45710,NewYork
45711,California
45712,NewYork
45713,NewYork
45714,NewYork
45715,NewYork
45716,NewYork
45717,NewYork
45718,Georgia
45719,NewYork
45720,Georgia
45721,NewYork
45722,NewYork
45723,NewYork
45724,NewYork
45725,NewYork
45726,NewYork
45727,NewYork
45728,NewYork
45729,NewYork
45730,NewYork
45731,NewYork
45732,Georgia
45733,NewYork
45734,NewYork
45735,NewYork
45736,NewYork
45737,NewYork
45738,NewYork
45739,NewYork
45740,NewYork
45741,NewYork
45742,NewYork
45743,NewYork
45744,NewYork
45745,NewYork
45746,NewYork
45747,NewYork
45748,NewYork
45749,California
45750,NewYork
45751,NewYork
45752,NewYork
45753,NewYork
45754,NewYork
45755,NewYork
45756,NewYork
45757,NewYork
45758,NewYork
45759,NewYork
45760,NewYork
45761,NewYork
45762,NewYork
45763,NewYork
45764,NewYork
45765,California
45766,NewYork
45767,NewYork
45768,NewYork
45769,NewYork
45770,NewYork
45771,NewYork
45772,NewYork
45773,NewYork
45774,NewYork
45775,NewYork
45776,California
45777,Georgia
45778,NewYork
45779,NewYork
45780,NewYork
45781,NewYork
45782,Georgia
45783,NewYork
45784,NewYork
45785,NewYork
45786,Georgia
45787,Georgia
45788,NewYork
45789,NewYork
45790,Georgia
45791,Georgia
45792,Georgia
45793,NewYork
45794,NewYork
45795,NewYork
45796,NewYork
45797,NewYork
45798,NewYork
45799,NewYork
45800,NewYork
45801,California
45802,NewYork
45803,NewYork
45804,NewYork
45805,NewYork
45806,NewYork
45807,NewYork
45808,NewYork
45809,NewYork
45810,NewYork
45811,NewYork
45812,NewYork
45813,NewYork
45814,NewYork
45815,NewYork
45816,NewYork
45967,Georgia
45968,NewYork
45969,NewYork
45970,NewYork
45971,California
45972,NewYork
45973,Georgia
45974,California
45975,Georgia
45976,Georgia
45977,NewYork
45978,NewYork
45979,NewYork
45980,NewYork
45981,NewYork
45982,NewYork
45983,NewYork
45984,NewYork
45985,NewYork
45986,NewYork
45987,NewYork
45988,NewYork
45989,California
45990,NewYork
45991,NewYork
45992,NewYork
45993,NewYork
45994,NewYork
45995,Georgia
45996,NewYork
46107,NewYork
46108,NewYork
46109,NewYork
46110,NewYork
46111,NewYork
46112,NewYork
46113,NewYork
46114,NewYork
46115,NewYork
46116,NewYork
46117,NewYork
46118,NewYork
46119,NewYork
46120,NewYork
46121,NewYork
46122,NewYork
46123,NewYork
46124,NewYork
46125,Georgia
46126,NewYork
46127,NewYork
46128,NewYork
46129,NewYork
46130,NewYork
46131,California
46132,NewYork
46133,California
46134,NewYork
46135,NewYork
46136,NewYork
46137,NewYork
46138,NewYork
46139,NewYork
46140,California
46141,NewYork
46142,NewYork
46143,NewYork
46144,Georgia
46145,NewYork
46146,NewYork
46147,NewYork
46148,NewYork
46149,NewYork
46150,Georgia
46151,NewYork
46152,NewYork
46153,NewYork
46154,NewYork
46155,NewYork
46156,NewYork
46157,NewYork
46158,NewYork
46159,NewYork
46160,NewYork
46161,California
46162,NewYork
46163,NewYork
46164,NewYork
46165,NewYork
46166,NewYork
46167,NewYork
46168,NewYork
46169,NewYork
46170,NewYork
46171,Georgia
46172,NewYork
46173,NewYork
46174,NewYork
46175,NewYork
46176,NewYork
46177,NewYork
46178,NewYork
46179,NewYork
46180,NewYork
46181,NewYork
46182,NewYork
46183,California
46184,NewYork
46185,NewYork
46186,NewYork
46187,NewYork
46188,NewYork
46189,NewYork
46190,California
46191,Georgia
46192,NewYork
46193,NewYork
46194,NewYork
46195,NewYork
46196,NewYork
46197,Georgia
46198,NewYork
46199,NewYork
46200,NewYork
46201,California
46202,NewYork
46203,NewYork
46204,NewYork
46205,NewYork
46206,NewYork
46207,NewYork
46208,NewYork
46209,NewYork
46210,NewYork
46211,NewYork
46212,NewYork
46213,NewYork
46214,NewYork
46215,NewYork
46216,Georgia
46217,NewYork
46218,NewYork
46219,California
46220,NewYork
46221,NewYork
46222,NewYork
46223,NewYork
46224,NewYork
46225,NewYork
46226,NewYork
46227,NewYork
46228,NewYork
46229,NewYork
46230,NewYork
46231,NewYork
46232,California
46233,NewYork
46234,NewYork
46235,NewYork
46236,NewYork
46237,NewYork
46238,NewYork
46239,NewYork
46240,NewYork
46241,NewYork
46242,NewYork
46243,NewYork
46244,Georgia
46245,Georgia
46246,NewYork
46247,NewYork
46248,NewYork
46249,NewYork
46250,NewYork
46251,NewYork
46252,NewYork
46253,NewYork
46254,NewYork
46255,NewYork
46256,NewYork
46257,NewYork
46258,NewYork
46259,NewYork
46260,NewYork
46308,NewYork
46309,NewYork
46310,NewYork
46311,NewYork
46312,NewYork
46313,NewYork
46314,NewYork
46315,NewYork
46316,NewYork
46317,Georgia
46318,NewYork
46319,NewYork
46320,NewYork
46321,California
46322,NewYork
46323,NewYork
46324,NewYork
46325,NewYork
46326,NewYork
46327,NewYork
46328,NewYork
46329,NewYork
46330,NewYork
46331,NewYork
46332,NewYork
46333,NewYork
46334,NewYork
46335,NewYork
46336,NewYork
46337,NewYork
46338,NewYork
46339,NewYork
46340,NewYork
46341,NewYork
46342,NewYork
46343,NewYork
46344,California
46345,NewYork
46346,NewYork
46418,NewYork
46419,NewYork
46420,NewYork
46421,NewYork
46422,NewYork
46423,NewYork
46424,NewYork
46425,NewYork
46426,NewYork
46427,NewYork
46428,NewYork
46429,NewYork
46430,NewYork
46431,NewYork
46432,NewYork
46433,Georgia
46434,California
46435,NewYork
46436,NewYork
46437,NewYork
46438,NewYork
46439,NewYork
46440,NewYork
46441,NewYork
46442,NewYork
46443,NewYork
46444,NewYork
46445,California
46446,NewYork
46447,NewYork
46448,NewYork
46449,NewYork
46450,NewYork
46451,NewYork
46452,NewYork
46453,NewYork
46454,NewYork
46455,California
46456,NewYork
46457,NewYork
46458,NewYork
46459,NewYork
46460,NewYork
46461,NewYork
46462,NewYork
46484,NewYork
46485,NewYork
46486,California
46487,California
46488,NewYork
46489,California
46490,California
46491,NewYork
46492,NewYork
46493,California
46494,NewYork
46495,NewYork
46496,NewYork
46497,NewYork
46498,NewYork
46499,California
46500,California
46501,NewYork
46502,NewYork
46503,NewYork
46504,NewYork
46505,NewYork
46506,California
46507,NewYork
46508,NewYork
46509,Georgia
46510,NewYork
46511,NewYork
46512,NewYork
46513,Georgia
46514,Georgia
46515,California
46516,NewYork
46517,NewYork
46518,NewYork
46519,NewYork
46520,NewYork
46521,NewYork
46522,NewYork
46523,NewYork
46524,NewYork
46525,Georgia
46526,NewYork
46527,Georgia
46528,NewYork
46529,Georgia
46530,NewYork
46531,NewYork
46532,NewYork
46533,NewYork
46534,NewYork
46730,Georgia
46731,Georgia
46732,NewYork
46733,NewYork
46734,NewYork
46735,NewYork
46736,California
46737,NewYork
46738,California
46739,NewYork
46740,NewYork
46741,Georgia
46742,NewYork
46743,Georgia
46744,NewYork
46745,NewYork
46746,NewYork
46747,NewYork
46748,NewYork
46749,NewYork
46750,NewYork
46751,NewYork
46752,NewYork
46753,Georgia
46754,California
46755,NewYork
46756,NewYork
46757,California
46758,Georgia
46759,California
46760,NewYork
46761,NewYork
46762,Georgia
46763,NewYork
46764,NewYork
46765,NewYork
46766,California
46767,NewYork
46768,NewYork
46769,NewYork
46770,NewYork
46771,NewYork
46772,NewYork
46773,NewYork
46774,California
46775,NewYork
46776,NewYork
46777,NewYork
46778,NewYork
46779,NewYork
46780,NewYork
46873,NewYork
46874,NewYork
46875,Georgia
46876,NewYork
46877,NewYork
46878,NewYork
46879,NewYork
46880,California
46881,NewYork
46882,NewYork
46883,NewYork
46884,NewYork
46885,Georgia
46886,NewYork
46887,NewYork
46888,NewYork
46889,NewYork
46890,NewYork
46891,NewYork
46892,California
46893,NewYork
46894,NewYork
46895,Georgia
46896,NewYork
46897,NewYork
46898,NewYork
46899,NewYork
46900,NewYork
46901,NewYork
46902,NewYork
46903,NewYork
46904,Georgia
46905,NewYork
46906,NewYork
46907,NewYork
46908,NewYork
46967,NewYork
46968,Georgia
46969,NewYork
46970,NewYork
46971,Georgia
46972,NewYork
46973,NewYork
46974,California
46975,NewYork
46976,NewYork
46977,NewYork
46978,NewYork
46979,California
46980,NewYork
46981,NewYork
46982,NewYork
46983,NewYork
46984,NewYork
46985,NewYork
46986,NewYork
46987,Georgia
46988,Georgia
46989,NewYork
46990,NewYork
46991,NewYork
46992,Georgia
46993,California
46994,NewYork
46995,California
46996,NewYork
46997,California
46998,NewYork
46999,NewYork
47000,NewYork
47001,NewYork
47002,NewYork
47003,NewYork
47004,California
47005,NewYork
47006,NewYork
47007,NewYork
47008,NewYork
47009,California
47010,NewYork
47011,NewYork
47012,California
47076,NewYork
47077,NewYork
47078,NewYork
47079,NewYork
47080,California
47081,NewYork
47082,NewYork
47083,NewYork
47084,NewYork
47085,NewYork
47086,NewYork
47087,NewYork
47088,NewYork
47089,Georgia
47090,NewYork
47091,California
47092,NewYork
47093,NewYork
47094,NewYork
47095,Georgia
47096,NewYork
47097,Georgia
47098,NewYork
47157,Georgia
47158,NewYork
47159,NewYork
47160,NewYork
47161,NewYork
47162,California
47163,NewYork
47164,NewYork
47165,NewYork
47166,NewYork
47167,NewYork
47168,NewYork
47169,NewYork
47170,NewYork
47171,NewYork
47172,California
47173,NewYork
47174,California
47175,NewYork
47176,NewYork
47177,California
47178,NewYork
47179,NewYork
47180,California
47181,NewYork
47182,NewYork
47183,NewYork
47184,NewYork
47185,NewYork
47186,NewYork
47187,NewYork
47188,NewYork
47189,NewYork
47190,NewYork
47191,NewYork
47192,NewYork
47193,NewYork
47194,NewYork
47195,Georgia
47196,NewYork
47197,NewYork
47198,NewYork
47199,NewYork
47200,NewYork
47201,NewYork
47202,NewYork
47203,NewYork
47204,NewYork
47205,NewYork
47206,NewYork
47207,NewYork
47208,NewYork
47209,NewYork
47210,NewYork
47211,NewYork
47212,NewYork
47213,NewYork
47214,NewYork
47215,NewYork
47216,NewYork
47217,NewYork
47218,NewYork
47219,NewYork
47220,NewYork
47221,NewYork
47222,NewYork
47223,NewYork
47224,NewYork
47225,NewYork
47226,NewYork
47227,NewYork
47228,NewYork
47229,Georgia
47230,NewYork
47231,NewYork
47232,NewYork
47233,NewYork
47234,NewYork
47235,NewYork
47236,NewYork
47237,Georgia
47238,NewYork
47239,NewYork
47240,NewYork
47241,NewYork
47242,NewYork
47243,NewYork
47244,NewYork
47245,NewYork
47246,NewYork
47247,NewYork
47248,NewYork
47249,California
47250,NewYork
47251,Georgia
47252,NewYork
47253,NewYork
47254,California
47255,NewYork
47256,Georgia
47257,NewYork
47258,Georgia
47259,Georgia
47260,Georgia
47261,NewYork
47262,California
47263,Georgia
47264,NewYork
47265,Georgia
47266,NewYork
47267,California
47268,NewYork
47269,California
47270,NewYork
47271,NewYork
47272,NewYork
47273,NewYork
47274,California
47275,NewYork
47276,NewYork
47277,NewYork
47278,Georgia
47279,NewYork
47280,NewYork
47281,NewYork
47282,California
47283,NewYork
47284,NewYork
47285,NewYork
47286,NewYork
47497,NewYork
47498,NewYork
47499,NewYork
47500,NewYork
47501,NewYork
47502,NewYork
47503,NewYork
47504,NewYork
47505,NewYork
47506,NewYork
47507,NewYork
47508,NewYork
47509,NewYork
47510,NewYork
47511,NewYork
47512,California
47513,Georgia
47514,NewYork
47515,Georgia
47516,NewYork
47517,California
47518,NewYork
47519,Georgia
47520,NewYork
47521,NewYork
47522,NewYork
47523,NewYork
47524,NewYork
47525,NewYork
47526,NewYork
47527,NewYork
47528,Georgia
47529,NewYork
47530,NewYork
47531,NewYork
47532,NewYork
47533,NewYork
47534,California
47535,NewYork
47536,NewYork
47537,NewYork
47538,NewYork
47539,NewYork
47540,Georgia
47541,NewYork
47542,NewYork
47543,NewYork
47544,NewYork
47545,NewYork
47546,NewYork
47547,NewYork
47548,NewYork
47549,NewYork
47550,Georgia
47551,NewYork
47552,NewYork
47553,NewYork
47554,NewYork
47555,NewYork
47556,NewYork
47557,California
47558,NewYork
47559,NewYork
47560,NewYork
47561,NewYork
47562,NewYork
47563,NewYork
47564,NewYork
47565,California
47566,California
47567,NewYork
47568,NewYork
47569,NewYork
47570,NewYork
47571,NewYork
47572,NewYork
47573,California
47574,NewYork
47575,NewYork
47576,California
47577,NewYork
47578,NewYork
47579,California
47580,NewYork
47581,NewYork
47582,NewYork
47583,NewYork
47584,NewYork
47585,NewYork
47586,Georgia
47587,NewYork
47588,NewYork
47589,California
47590,NewYork
47591,NewYork
47592,Georgia
47593,NewYork
47594,California
47595,NewYork
47596,NewYork
47597,California
47598,NewYork
47599,NewYork
47600,NewYork
47601,NewYork
47602,NewYork
47603,NewYork
47604,NewYork
47605,NewYork
47606,NewYork
47607,California
47608,NewYork
47609,NewYork
47610,NewYork
47611,NewYork
47612,California
47613,NewYork
47614,NewYork
47615,California
47616,NewYork
47617,NewYork
47618,NewYork
47619,NewYork
47620,California
47621,NewYork
47622,NewYork
47623,NewYork
47624,NewYork
47625,Georgia
47626,California
47627,Georgia
47628,NewYork
47629,NewYork
47630,NewYork
47631,Georgia
47632,NewYork
47633,NewYork
47634,NewYork
47635,Georgia
47636,NewYork
47637,Georgia
47638,NewYork
47639,NewYork
47640,NewYork
47641,NewYork
47642,NewYork
47643,NewYork
47644,NewYork
47645,NewYork
47646,NewYork
47647,NewYork
47648,Georgia
47649,NewYork
47650,NewYork
47651,NewYork
47652,NewYork
47653,NewYork
47654,NewYork
47655,NewYork
47656,NewYork
47657,NewYork
47658,Georgia
47659,NewYork
47660,NewYork
47742,NewYork
47743,NewYork
47744,Georgia
47745,Georgia
47746,NewYork
47747,Georgia
47748,NewYork
47749,NewYork
47750,NewYork
47751,NewYork
47752,NewYork
47753,NewYork
47754,NewYork
47755,NewYork
47756,NewYork
47757,NewYork
47758,California
47759,Georgia
47760,Georgia
47761,NewYork
47762,NewYork
48113,NewYork
48114,NewYork
48115,Georgia
48116,NewYork
48117,NewYork
48118,NewYork
48119,California
48120,NewYork
48121,NewYork
48122,NewYork
48123,Georgia
48124,NewYork
48125,NewYork
48126,NewYork
48127,NewYork
48128,NewYork
48129,NewYork
48130,NewYork
48131,NewYork
48132,NewYork
48133,NewYork
48134,Georgia
48135,California
48136,California
48137,NewYork
48138,NewYork
48139,NewYork
48140,NewYork
48141,NewYork
48142,NewYork
48143,NewYork
48144,NewYork
48145,NewYork
48146,NewYork
48147,NewYork
48148,NewYork
48149,NewYork
48150,NewYork
48151,NewYork
48152,NewYork
48153,NewYork
48154,NewYork
48155,NewYork
48156,NewYork
